| searchIndex     | searchRa        | searchDec       | ned_name                     | ra              | dec             | object_type     | redshift        | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00562828+0913103      | 00:56:28.27     | +09:13:10.2     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005637.27+090527.8 | 00:56:37.27     | +09:05:27.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005531.17+081504.8 | 00:55:31.18     | +08:15:04.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005347.03+094709.8 | 00:53:47.03     | +09:47:09.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005126.85+094226.8 | 00:51:26.86     | +09:42:26.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005551.82+092852.8 | 00:55:51.82     | +09:28:52.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005525.64+081348.2 | 00:55:25.64     | +08:13:48.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005636.68+090625.0 | 00:56:36.68     | +09:06:25.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005225.67+094721.9 | 00:52:25.67     | +09:47:22.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005633+090922          | 00:56:33.81     | +09:09:22.0     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005418.99+080408.2 | 00:54:19.00     | +08:04:08.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005620.59+083108.8 | 00:56:20.59     | +08:31:08.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005121.89+094201.1 | 00:51:21.89     | +09:42:01.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005246.87+094812.4 | 00:52:46.87     | +09:48:12.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005206.86+094628.4 | 00:52:06.87     | +09:46:28.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005308.28+080047.7 | 00:53:08.28     | +08:00:47.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005028.54+081706.6 | 00:50:28.54     | +08:17:06.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004931.16+084333.6 | 00:49:31.17     | +08:43:33.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J004926+085050          | 00:49:26.89     | +08:50:50.7     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005407.62+080255.3 | 00:54:07.63     | +08:02:55.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005216.81+080154.1 | 00:52:16.82     | +08:01:54.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005121.88+080656.1 | 00:51:21.88     | +08:06:56.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00541698+0945376      | 00:54:17.01     | +09:45:37.7     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005642.68+085944.2 | 00:56:42.68     | +08:59:44.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005154.82+080323.4 | 00:51:54.82     | +08:03:23.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005006.00+092551.5 | 00:50:06.01     | +09:25:51.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005100.97+093914.4 | 00:51:00.97     | +09:39:14.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005359+080213          | 00:53:59.81     | +08:02:13.6     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005117.82+080722.8 | 00:51:17.83     | +08:07:22.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005617.61+092027.0 | 00:56:17.61     | +09:20:27.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004928.39+090325.8 | 00:49:28.39     | +09:03:25.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005638.48+090656.4 | 00:56:38.49     | +09:06:56.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005431.95+094420.5 | 00:54:31.96     | +09:44:20.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005108.24+080839.0 | 00:51:08.24     | +08:08:39.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004943.34+083259.3 | 00:49:43.35     | +08:32:59.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005632.45+083653.3 | 00:56:32.46     | +08:36:53.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005426.93+080415.5 | 00:54:26.94     | +08:04:15.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005311.62+080018.8 | 00:53:11.62     | +08:00:18.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005457.86+094114.3 | 00:54:57.87     | +09:41:14.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 1RXS J005246.3+094850        | 00:52:46.30     | +09:48:50.5     | XrayS           |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005305.37+094902.5 | 00:53:05.37     | +09:49:02.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004951.62+092052.5 | 00:49:51.62     | +09:20:52.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005420.75+080329.4 | 00:54:20.75     | +08:03:29.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004935.23+091134.7 | 00:49:35.24     | +09:11:34.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005232.72+094829.1 | 00:52:32.72     | +09:48:29.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004924.39+085623.3 | 00:49:24.39     | +08:56:23.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004956.63+092303.1 | 00:49:56.63     | +09:23:03.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005455.13+080727.5 | 00:54:55.14     | +08:07:27.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005517.80+081109.7 | 00:55:17.80     | +08:11:09.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005156.51+094624.9 | 00:51:56.52     | +09:46:24.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005058.80+093921.8 | 00:50:58.81     | +09:39:21.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005307.31+094906.0 | 00:53:07.31     | +09:49:06.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004926.67+090304.5 | 00:49:26.68     | +09:03:04.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005319+080011          | 00:53:19.64     | +08:00:11.8     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005637.31+090927.9 | 00:56:37.32     | +09:09:27.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005420.46+094552.0 | 00:54:20.46     | +09:45:52.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005221.74+094807.4 | 00:52:21.75     | +09:48:07.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005357.50+094735.7 | 00:53:57.51     | +09:47:35.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00505946+0939345      | 00:50:59.45     | +09:39:34.5     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005222+094812          | 00:52:22.78     | +09:48:12.8     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005609.01+082425.6 | 00:56:09.01     | +08:24:25.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005415.59+094621.3 | 00:54:15.59     | +09:46:21.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005245.85+080009.9 | 00:52:45.85     | +08:00:09.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005441+080528          | 00:54:41.59     | +08:05:28.9     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004924.81+090041.7 | 00:49:24.82     | +09:00:41.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005433.83+080433.0 | 00:54:33.83     | +08:04:33.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005554.13+081924.8 | 00:55:54.14     | +08:19:24.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005301.66+094919.0 | 00:53:01.67     | +09:49:19.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005646.38+085354.2 | 00:56:46.39     | +08:53:54.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005634.36+083649.0 | 00:56:34.37     | +08:36:49.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005338.56+094843.3 | 00:53:38.56     | +09:48:43.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00541704+0946226      | 00:54:17.07     | +09:46:22.6     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005136.54+094450.8 | 00:51:36.54     | +09:44:50.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00493808+0914304      | 00:49:38.07     | +09:14:30.3     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005314.24+094920.0 | 00:53:14.25     | +09:49:20.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005406.03+094716.1 | 00:54:06.04     | +09:47:16.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005637.23+083850.2 | 00:56:37.23     | +08:38:50.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005632.89+091344.6 | 00:56:32.89     | +09:13:44.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005023.63+093220.4 | 00:50:23.64     | +09:32:20.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005334.76+080016.1 | 00:53:34.76     | +08:00:16.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005038.81+093558.8 | 00:50:38.82     | +09:35:58.8     | UvS             |                 | 
